customer_id,first_name,last_name,email,city,state,region,signup_date,loyalty_tier
C00870,Kathleen,Wright,jessicalopez@example.com,Port Josephbury,TN,Midwest,2025-01-30,Platinum
C00871,James,Mccarthy,hayneswayne@example.org,Port Brittany,SC,Northeast,2022-09-12,Silver
C00872,Jerome,Anderson,hilljames@example.org,Smithborough,CO,South,2021-11-12,Bronze
C00873,Omar,Warren,jeffreysimmons@example.org,Schneiderport,DE,West,2023-09-21,Silver
C00874,Michael,Hahn,dwright@example.org,North Brettmouth,IL,South,2023-11-10,Gold
C00875,Thomas,Kerr,jordanjohnny@example.com,Matthewville,CT,Northeast,2021-07-19,Gold
C00876,Felicia,Townsend,markfigueroa@example.com,Johnview,IL,West,2024-09-12,Silver
C00877,Christopher,Rodriguez,williamstanya@example.net,East Janet,CT,South,2022-01-25,Unassigned
C00878,Shelly,Montgomery,jessica38@example.net,North David,MT,West,2026-02-11,Silver
C00879,Jennifer,Snow,patricia71@example.com,South Roberthaven,WY,Midwest,2021-08-13,Bronze
C00880,Gary,Hill,keithsosa@example.org,Lake Lisa,NM,South,2025-12-17,Bronze
C00881,Monica,Mata,samuelhicks@example.net,Moralesview,IL,Midwest,2022-12-30,Silver
C00882,Adam,Armstrong,suarezkrystal@example.com,Kevinbury,LA,South,2023-09-19,Bronze
C00883,Andrea,Jackson,fergusonkelly@example.net,West Sara,KY,Northeast,2021-11-14,Silver
C00884,Dawn,Wright,amandasmith@example.com,Markside,KS,West,2022-07-27,Silver
C00885,Ricky,Carr,tracie05@example.org,Gregorytown,ND,West,2022-05-03,Bronze
C00886,Jennifer,Watts,molly98@example.org,Walkerview,IL,South,2024-10-17,Silver
C00887,Eric,Hall,erichardson@example.org,Whiteburgh,GU,South,2022-12-06,Bronze
C00888,Jacob,Henry,deborahsmith@example.org,Port Phillip,PA,Northeast,2023-01-11,Silver
C00889,Chad,Jones,spencerbrewer@example.com,Lake Alisontown,PA,Northeast,2022-04-12,Silver
C00890,Nicholas,Smith,hinesdeanna@example.org,East Kayla,KY,South,2022-08-24,Bronze
C00891,Sheena,Greene,rosariodaniel@example.net,Melissaland,ID,Midwest,2022-08-13,Bronze
C00892,Timothy,Hart,tochoa@example.com,Mooreton,ND,Midwest,2023-09-15,Bronze
C00893,Courtney,Martinez,garciakenneth@example.net,Thomasbury,AK,West,2023-05-12,Silver
C00894,Ronald,Hernandez,jeremiah61@example.com,North Jeffrey,LA,Midwest,2024-06-21,Silver
C00895,Charles,Cook,sandra10@example.net,East Roy,MA,South,2022-12-22,Silver
C00896,Erin,Hernandez,colleen45@example.org,Sabrinastad,KS,South,2022-01-30,Bronze
C00897,Kristina,Hensley,kimberlythomas@example.org,Griffinfort,GU,Northeast,2022-01-02,Bronze
C00898,Daniel,Simmons,missing_email@example.com,Duanemouth,DC,Midwest,2022-12-24,Platinum
C00899,Katrina,Gomez,scoleman@example.com,Devonbury,MS,Northeast,2024-12-28,Bronze
C00900,Andrea,Ryan,opatel@example.com,New Jenniferhaven,OK,Midwest,2023-04-19,Bronze
C00901,Jacqueline,Young,harrismelissa@example.com,Rosarioville,AR,Midwest,2024-05-27,Silver
C00902,Michael,Atkinson,kenneththomas@example.net,Sanchezbury,AR,South,2022-08-09,Bronze
C00903,David,Dominguez,nicholasjohnson@example.com,Brianville,TN,South,2022-01-22,Bronze
C00904,Thomas,Wheeler,anthonydiaz@example.org,North Alexander,MP,Midwest,2024-12-22,Silver
C00905,Edward,White,kaitlinhale@example.com,Jenkinsmouth,NV,Northeast,2021-07-18,Bronze
C00906,Justin,Moore,munozglenn@example.org,South Marissamouth,OH,South,2023-08-17,Bronze
C00907,Samantha,Shaw,rodneymoore@example.org,Spenceberg,WA,Northeast,2023-03-27,Bronze
C00908,Richard,Brown,vwhite@example.net,Port Heatherfort,MD,Midwest,2024-11-16,Silver
C00909,Margaret,Martin,deborah34@example.org,North Michaelmouth,AK,Midwest,2023-06-21,Silver
C00910,Julian,Weaver,lewisalex@example.com,New James,AZ,Northeast,2023-06-23,Silver
C00911,Joseph,Davila,elliottkristy@example.org,West Christopherport,AL,Northeast,2024-06-19,Silver
C00912,Karen,Benjamin,leonardmyers@example.com,Lake Emily,MA,South,2024-11-23,Bronze
C00913,Peggy,Gordon,andrewflynn@example.com,West Evanmouth,CO,West,2022-03-23,Silver
C00914,Stephanie,Hall,missing_email@example.com,Port Erin,FL,South,2022-10-20,Bronze
C00915,Victoria,Mason,seth25@example.com,Cindychester,AZ,Northeast,2024-09-23,Silver
C00916,John,Shea,rubioashley@example.com,Port Alexisport,OH,South,2022-03-04,Bronze
C00917,Victor,Gibson,sarahmartin@example.com,Michaelland,HI,West,2025-05-08,Bronze
C00918,Jonathan,Kennedy,kathryn72@example.org,Williamsport,MO,Northeast,2024-11-28,Silver
C00919,Melody,Stark,scotthunt@example.net,Nathanielchester,NY,Northeast,2025-04-05,Bronze
C00920,Jose,Hutchinson,oliverdawn@example.net,Lake Lori,AL,Midwest,2022-09-30,Platinum
C00921,Melissa,Roberts,ashleynash@example.org,Sawyerland,MI,West,2025-05-24,Bronze
C00922,Taylor,Nichols,lrodriguez@example.net,South Kaylaborough,MO,South,2024-03-24,Gold
C00923,Caleb,Peterson,vlewis@example.com,West Shawnside,FL,Midwest,2025-06-06,Silver
C00924,Dustin,Lewis,huertakim@example.org,Kristinefort,IL,Midwest,2021-11-22,Bronze
C00925,Jason,Johnson,missing_email@example.com,Nelsonburgh,CO,Northeast,2022-08-21,Silver
C00926,Chad,Sullivan,morgan76@example.net,Lake Patricia,HI,Northeast,2021-11-20,Platinum
C00927,Christopher,Valenzuela,tabitha42@example.org,Sherifort,NJ,Midwest,2025-12-26,Gold
C00928,Haley,Martin,sgomez@example.net,Morrowside,WY,South,2023-02-13,Gold
C00929,Christian,Contreras,mariodowns@example.net,Alexismouth,FL,South,2025-09-05,Silver
C00930,Michelle,Wilson,ubaker@example.org,Hardingberg,SC,Northeast,2025-04-03,Unassigned
C00931,Danielle,Lane,robinsontiffany@example.com,New Nicholas,MI,West,2023-03-20,Bronze
C00932,Stephanie,Bonilla,woodmichael@example.com,Wayneville,UT,Northeast,2025-09-04,Platinum
C00933,Deborah,Bryant,ibell@example.com,Danielburgh,NH,Midwest,2025-01-27,Bronze
C00934,Nathan,Tran,amyjames@example.net,Waltersville,CO,Northeast,2022-04-25,Bronze
C00935,Christopher,Smith,vgarcia@example.net,Lake Seanshire,AS,Midwest,2021-09-16,Silver
C00936,Elizabeth,Christian,jeffreygibson@example.com,East Melissaville,MI,Midwest,2025-05-18,Bronze
C00937,Robert,Hoover,xsmith@example.org,Josephview,ME,South,2024-12-16,Bronze
C00938,Emily,Smith,bjohnson@example.org,Maryhaven,GU,Midwest,2024-02-18,Gold
C00939,Matthew,Haley,zallen@example.org,Pooleshire,NE,West,2022-07-12,Silver
C00940,Sheila,Myers,richardflores@example.org,Hallberg,NY,Northeast,2022-06-09,Gold
C00941,Crystal,Mueller,mary25@example.org,North Anthonytown,SC,South,2022-09-25,Silver
C00942,Anthony,Zimmerman,armstronganthony@example.net,South Cynthia,WI,Northeast,2024-06-23,Gold
C00943,Jacob,Delgado,kennethnichols@example.org,Townsendton,KY,Northeast,2022-02-19,Gold
C00944,Savannah,Burton,rodriguezsara@example.org,East Justinburgh,CO,South,2022-02-02,Silver
C00945,Troy,Ward,peterhenry@example.org,Jonesland,IL,West,2025-01-01,Bronze
C00946,Nicholas,Edwards,lstokes@example.com,East Donnaton,DE,Midwest,2024-05-07,Bronze
C00947,Victoria,Webb,moorejudy@example.org,New Anthony,AK,Midwest,2025-11-02,Gold
C00948,William,Hernandez,danny30@example.com,East Christopher,UT,South,2022-07-05,Bronze
C00949,Joseph,Olson,baileyandrea@example.com,Mcgeefort,NE,South,2025-10-16,Bronze
C00950,Stacey,Nielsen,gerald46@example.org,Gabrielborough,VA,South,2025-07-31,Bronze
C00951,Ryan,Griffin,lisa91@example.net,Pattersonshire,MI,South,2024-08-11,Platinum
C00952,Rachael,Weiss,cjackson@example.net,Brendaport,PA,Midwest,2025-12-11,Gold
C00953,Michael,Johnson,lisajordan@example.org,Johnborough,TN,Northeast,2024-08-04,Silver
C00954,Nathan,Chan,smithhaley@example.net,Jasonshire,WY,Midwest,2024-03-02,Silver
C00955,Rachel,Hoffman,ncampbell@example.net,North Ann,VT,South,2022-01-25,Silver
C00956,Audrey,Lucas,ustewart@example.org,North Leah,NM,Northeast,2021-10-30,Platinum
C00957,Veronica,Fisher,chavezcarolyn@example.net,Youngtown,LA,West,2021-08-01,Silver
C00958,Dawn,Chase,buckjustin@example.com,New Samanthaton,MA,West,2021-07-27,Bronze
C00959,Chad,Davis,rcummings@example.com,Richardside,WI,South,2024-02-04,Bronze
C00960,Troy,Williams,heather77@example.net,Port Nathanielville,AK,South,2023-05-03,Gold
C00961,Brandon,Smith,holdermichelle@example.net,Perezland,ID,South,2024-07-27,Bronze
C00962,Lisa,Medina,villamiranda@example.com,North Brandonport,CA,West,2023-09-04,Silver
C00963,Mark,Salazar,missing_email@example.com,Nelsonburgh,DC,West,2025-05-08,Silver
C00964,David,Flores,karenbarron@example.com,Barnetthaven,NC,South,2023-06-24,Bronze
C00965,Becky,Stanley,marc73@example.org,Katieland,MI,South,2026-03-08,Platinum
C00966,Mary,Sanchez,heatherjones@example.com,East Alexanderborough,NH,Northeast,2024-09-15,Gold
C00967,Jacob,Garcia,lisagill@example.net,Kathleenport,VT,Northeast,2025-04-17,Bronze
C00968,Diana,Abbott,sloanjeffery@example.com,Hesterhaven,ID,West,2024-11-01,Silver
C00969,Jacob,Ramirez,ginalynn@example.net,East Stevenville,WA,South,2022-05-15,Bronze
C00970,John,Shannon,josephalvarez@example.net,Bellville,OH,Midwest,2022-02-23,Bronze
C00971,Michael,Lewis,gshaw@example.com,South Josephville,AR,West,2024-09-07,Silver
C00972,Jessica,Henderson,jaime29@example.com,Stoneville,TX,West,2021-11-08,Bronze
C00973,Debbie,Haley,dariusjacobson@example.net,Johnside,CT,Northeast,2023-10-10,Silver
C00974,Jeremy,Oliver,gmyers@example.org,Tylerburgh,WY,Northeast,2023-03-01,Silver
C00975,Michael,Roberts,jessica12@example.net,Stevensonbury,GA,Northeast,2024-02-11,Silver
C00976,Erin,Jackson,rachel20@example.net,Pattersontown,HI,West,2023-09-04,Bronze
C00977,Nicole,Jackson,wheelertara@example.net,South Morganfort,DE,West,2021-10-25,Silver
C00978,Lori,Bradley,mary88@example.org,Port Clifford,ME,Northeast,2024-04-14,Gold
C00979,Shaun,Navarro,elizabeth45@example.com,Port Michaelmouth,MH,Northeast,2025-11-01,Bronze
C00980,Kim,Vincent,missing_email@example.com,Rodriguezhaven,VA,South,2021-08-10,Bronze
C00981,Dylan,Jenkins,donnathomas@example.com,East Beckychester,MN,Northeast,2023-03-09,Bronze
C00982,Julie,Lee,rfowler@example.net,Archerhaven,HI,Midwest,2023-09-09,Silver
C00983,Renee,Bailey,peter64@example.com,North Bethany,UT,Midwest,2024-05-08,Silver
C00984,Mary,Martinez,yknight@example.com,Danieltown,NM,Midwest,2022-09-07,Bronze
C00985,Steven,Hernandez,cindy24@example.com,Calvinport,AL,West,2025-04-17,Silver
C00986,Blake,Campbell,brownkevin@example.com,Donnatown,AR,Midwest,2023-07-28,Bronze
C00987,Devin,Koch,stephaniereeves@example.org,South Brenda,CO,South,2023-11-27,Silver
C00988,Jeffery,Kennedy,john66@example.com,West Samanthaport,HI,West,2026-03-24,Bronze
C00989,Ryan,Liu,feliciagonzalez@example.org,Spencerport,ME,West,2022-02-27,Silver
C00990,Kenneth,Ho,ygardner@example.com,East Alishamouth,NY,Northeast,2024-06-21,Bronze
C00991,Taylor,Patterson,dali@example.org,Port Robertberg,RI,Northeast,2024-01-02,Silver
C00992,Kristin,Carpenter,david89@example.com,Port Meganberg,MO,Northeast,2021-06-25,Bronze
C00993,Steven,Hines,fcombs@example.org,Mariaville,MA,Northeast,2022-04-05,Bronze
C00994,Lynn,Cunningham,michelle19@example.net,Lake Jamieberg,OH,Midwest,2025-08-23,Platinum
C00995,Derek,Jacobson,kevincollins@example.org,Hansonborough,DE,South,2022-01-01,Bronze
C00996,Aaron,Munoz,meyerjohn@example.org,Johnsonhaven,NV,Midwest,2024-10-02,Silver
C00997,Brian,Martinez,lwebb@example.org,Lorrainemouth,PR,South,2022-06-24,Bronze
C00998,Ryan,Fields,donaldgarner@example.org,New Judith,ND,Northeast,2023-02-19,Gold
C00999,Thomas,Roberts,haleytrevor@example.net,Peterville,NH,Midwest,2024-12-23,Bronze
C01000,Lisa,Hernandez,stephen96@example.org,Austinmouth,AZ,Northeast,2024-06-13,Silver
C01001,Sydney,Mcdonald,khill@example.com,West Rachel,NC,Midwest,2024-10-02,Bronze
C01002,William,Thompson,michaelball@example.com,Espinozaberg,KY,South,2024-01-04,Bronze
C01003,Sandra,Jones,ebennett@example.net,New Jeanette,NY,South,2025-11-25,Silver
C01004,Jonathon,Wolfe,breanna61@example.org,Port Jessicabury,CT,Midwest,2022-05-03,Platinum
C01005,Victor,Shelton,kathleen31@example.org,Camposchester,CA,Midwest,2021-12-16,Silver
C01006,Cheryl,Wilson,alexandernicholas@example.net,East Manuelmouth,MS,South,2022-07-25,Bronze
C01007,Vanessa,Berry,jameshenry@example.net,Jeremiahburgh,NE,West,2025-12-05,Silver
C01008,Lindsey,Lee,sotoelizabeth@example.org,Port Donaldtown,MN,Midwest,2024-11-25,Unassigned
C01009,Ashley,Lin,jacob87@example.org,New Maria,NY,South,2024-06-04,Bronze
C01010,Michael,Yoder,lauriegonzales@example.net,Sawyershire,CO,Northeast,2022-07-07,Bronze
C01011,Kimberly,Evans,jimenezbrett@example.net,Andrewport,MP,West,2023-07-28,Bronze
C01012,Peter,Howard,tammyjones@example.net,Port April,RI,South,2025-09-07,Gold
C01013,Larry,Montgomery,aguilarsharon@example.com,North Matthewview,ID,Midwest,2024-04-11,Platinum
C01014,Pamela,Brown,amygross@example.net,East Trevorshire,MH,South,2021-09-24,Silver
C01015,Michael,Jones,ngeorge@example.org,Pottsview,VA,Midwest,2021-10-14,Bronze
C01016,Dalton,Crawford,debrareynolds@example.com,North Sarah,AK,Midwest,2023-02-06,Silver
C01017,Amanda,Dalton,tranbrett@example.com,South Jacqueline,OH,West,2022-08-09,Silver
C01018,Darrell,Wilson,michael56@example.org,East Christopher,AL,Northeast,2023-05-13,Bronze
C01019,Robert,Goodwin,ritteralexis@example.net,Port Brian,AR,Midwest,2022-07-05,Platinum
C01020,Samuel,Campbell,michael34@example.org,Mendozaville,TN,Midwest,2022-01-31,Bronze
C01021,Charles,Mays,troymoss@example.com,South Jennifer,MN,West,2026-02-14,Silver
C01022,Kelly,Valdez,luis88@example.org,West Rachelfort,KY,West,2022-02-05,Bronze
C01023,James,Taylor,kevintran@example.org,Jennyberg,AZ,Northeast,2023-06-07,Silver
C01024,Holly,Santos,bbenton@example.com,West Joshuafurt,ME,Northeast,2022-02-24,Bronze
C01025,Brian,Bond,ysimpson@example.com,Williamsborough,MS,Midwest,2022-12-31,Silver
C01026,Donna,Patel,anthony50@example.net,Sandraview,AS,South,2023-04-10,Bronze
C01027,Katherine,Peterson,yglenn@example.net,Port Danielfurt,VA,South,2023-11-16,Silver
C01028,Michele,Hurley,ucoleman@example.net,Franciscofurt,NH,Midwest,2023-06-17,Bronze
C01029,David,Smith,christopher38@example.com,Ashleyton,RI,South,2023-10-07,Gold
C01030,Michael,Hopkins,martinezashley@example.com,Melaniemouth,NH,Midwest,2021-07-30,Gold
C01031,Scott,Owens,timothy83@example.com,New Sheilaview,MH,South,2026-02-14,Bronze
C01032,Lee,Brown,jonathanbuchanan@example.com,Martinezburgh,FL,Northeast,2021-11-08,Unassigned
C01033,Jesse,Pena,gabriellevalencia@example.net,Bobbybury,AR,Midwest,2023-08-20,Silver
C01034,Theresa,Smith,amber09@example.org,Danielhaven,NV,Northeast,2022-05-24,Bronze
C01035,William,Young,ashley61@example.net,Liuberg,AK,Midwest,2024-03-17,Bronze
C01036,Catherine,Ward,xmerritt@example.com,Christyburgh,MN,Midwest,2021-10-23,Silver
C01037,Kelly,Hernandez,rodriguezjason@example.com,Shelbyfurt,MP,Midwest,2021-09-16,Bronze
C01038,Diane,Hernandez,friedmansusan@example.org,Ryanville,PR,South,2025-12-02,Silver
C01039,Lauren,Lawson,mstewart@example.net,Rhondamouth,IA,Midwest,2024-07-05,Silver
C01040,Jerry,Edwards,steelesean@example.com,Christopherside,NY,West,2022-01-30,Bronze
C01041,Robin,Valdez,shanebarnes@example.net,New John,PW,South,2024-11-24,Platinum
C01042,Emily,Wade,laura55@example.org,South Robertberg,OK,West,2025-08-20,Gold
C01043,Cynthia,Barton,nancysmith@example.org,Bakerside,VT,Northeast,2025-06-05,Bronze
C01044,Julia,Martinez,bassandrew@example.org,East Zacharyhaven,PW,Midwest,2024-09-24,Bronze
C01045,Rebecca,Gomez,pterry@example.net,Davidmouth,OR,West,2022-05-07,Silver
C01046,Virginia,Williams,stephanie67@example.net,Robertsfort,UT,West,2022-07-30,Bronze
C01047,Jessica,Cummings,hernandezalan@example.net,Emilymouth,MS,South,2024-02-27,Silver
C01048,Samuel,Romero,shirley13@example.com,Petersonshire,NC,Northeast,2025-11-24,Bronze
C01049,Bethany,Anthony,ymitchell@example.com,East Bobby,WA,West,2023-03-23,Silver
C01050,Russell,Ramirez,cory42@example.org,Joshuamouth,IN,Northeast,2022-11-15,Bronze
C01051,Keith,Hardin,middletonelizabeth@example.org,East Andreahaven,WV,West,2022-11-13,Bronze
C01052,Anthony,Orr,adamwall@example.org,Jamesshire,NE,South,2025-03-20,Bronze
C01053,Abigail,Guerra,samantha17@example.com,Bakerberg,KY,Midwest,2022-06-03,Bronze
C01054,Tanya,Lara,jessicamurphy@example.net,Joshuahaven,TX,Midwest,2022-01-23,Platinum
C01055,Jasmine,Edwards,hamiltonsarah@example.net,Jamesside,TN,South,2021-09-25,Silver
C01056,Stacy,Burton,derrickbennett@example.org,West Theodore,NM,West,2023-01-09,Bronze
C01057,Jessica,Campbell,cynthiadavis@example.net,North Ryan,NM,Midwest,2026-03-05,Bronze
C01058,Cheryl,Mckinney,barnesjose@example.com,Lake Michael,NC,Midwest,2022-12-18,Bronze
C01059,Natalie,Pittman,elizabeth76@example.net,Amyport,CT,Northeast,2023-04-18,Bronze
C01060,Daniel,Ibarra,robert75@example.org,Wilsonmouth,MD,Midwest,2022-05-25,Platinum
C01061,Michael,Sanders,kimwebb@example.com,Mcdanieltown,LA,West,2023-09-17,Gold
C01062,William,Wu,xbrown@example.com,Emilychester,MO,South,2025-03-11,Bronze
C01063,Ronald,Green,adamsjessica@example.com,West Sethbury,OK,West,2022-11-06,Silver
C01064,Amanda,Chan,gouldchristina@example.com,New Amber,VA,West,2021-08-11,Bronze
C01065,Leah,Davis,rhonda81@example.net,New Jasonside,ID,South,2022-10-07,Silver
C01066,Mary,Foster,kellymartin@example.com,Robertside,VA,Midwest,2023-07-19,Gold
C01067,Shelby,Johnson,fischeralisha@example.net,Moodyton,GA,West,2023-11-03,Bronze
C01068,Kevin,Hall,arthurbrady@example.com,Andersonview,VI,West,2022-02-25,Silver
C01069,Charles,Wagner,vsmith@example.net,North Jill,WY,South,2024-10-04,Unassigned
C01070,James,Obrien,kristen68@example.net,West Joshuaborough,CT,Northeast,2023-09-06,Bronze
C01071,Tanya,Johnston,fcarter@example.org,Hoffmanfort,LA,West,2025-12-19,Bronze
C01072,William,Reyes,xluna@example.net,South Jeffreytown,MO,West,2023-05-29,Gold
C01073,Sergio,Woods,daymartin@example.net,North Annborough,VI,West,2025-08-06,Gold
C01074,Brittney,Miller,ejensen@example.net,North Katrina,KS,Midwest,2024-12-07,Bronze
C01075,Larry,Morgan,benjaminbarker@example.net,Savageview,UT,Midwest,2023-03-19,Bronze
C01076,Kari,Norton,pedwards@example.org,Stevenfort,NY,Midwest,2026-02-24,Bronze
C01077,Michele,Haney,morseronald@example.org,Martineztown,GA,South,2025-11-08,Bronze
C01078,Kaitlin,Martin,hkane@example.org,Simpsonhaven,NM,Northeast,2022-08-15,Bronze
C01079,Kaitlyn,Payne,hsmith@example.com,Jenniferview,NC,South,2024-03-04,Bronze
C01080,Christina,Watson,donaldmills@example.org,Aprilview,NJ,Midwest,2025-05-15,Silver
C01081,Jason,Rivera,frankespinoza@example.com,West Robertberg,NJ,Northeast,2022-01-01,Bronze
C01082,Victoria,Smith,jamesdavis@example.com,Codymouth,PA,Northeast,2022-10-06,Bronze
C01083,Carl,Fields,michaelsmith@example.org,Justinchester,OR,West,2024-01-12,Bronze
C01084,Michael,Wang,ann31@example.net,North Jessica,KY,Northeast,2022-12-13,Unassigned
C01085,Jose,Garcia,xrivera@example.net,Tammyfort,IL,West,2022-11-11,Gold
C01086,Aaron,Hall,christopherpratt@example.org,East Thomas,AL,South,2024-03-07,Bronze
C01087,Christian,Booker,williamgonzales@example.net,Murphyhaven,WV,Northeast,2022-06-06,Silver
C01088,John,Long,wmccarthy@example.com,Alyssaborough,GA,Northeast,2023-10-17,Unassigned
C01089,Jennifer,Larsen,yhenry@example.com,New Rachelstad,HI,Midwest,2021-08-24,Bronze
C01090,Michelle,Wyatt,jessica39@example.net,South Neil,WA,West,2021-07-10,Gold
C01091,James,Ward,adamcollins@example.org,Ruthhaven,PW,West,2021-07-17,Silver
C01092,Catherine,Johnson,darlene60@example.net,Joshuaton,OK,West,2021-09-09,Bronze
C01093,Michelle,Pennington,ehenry@example.net,North Mikeberg,VT,West,2022-12-08,Platinum
C01094,Monica,Anderson,hflowers@example.org,Walshton,MD,South,2022-04-05,Bronze
C01095,Michaela,Ramirez,dianamclaughlin@example.com,Rachaelburgh,MH,Midwest,2024-07-18,Gold
C01096,Zachary,Shepard,qbutler@example.net,North Jameshaven,FL,West,2023-09-13,Silver
C01097,Christopher,Ramos,charlotte86@example.org,West Joshuastad,DE,Midwest,2024-05-02,Silver
C01098,Steven,Huff,knightsteven@example.org,East Jessicaburgh,MD,West,2021-08-08,Gold
C01099,Katie,Kramer,danastevens@example.net,West Mary,SD,South,2023-01-21,Silver
C01100,Julie,Rojas,brian42@example.com,New Leslie,IN,Northeast,2023-01-12,Bronze
C01101,Joshua,Gonzalez,jordan74@example.org,Kellystad,MI,South,2025-11-18,Silver
C01102,Shannon,Welch,missing_email@example.com,North Stephanie,OR,Northeast,2024-09-17,Bronze
C01103,Eric,Carroll,zreed@example.net,Jaredhaven,OH,West,2023-09-20,Bronze
C01104,Christopher,Ayala,jeffery40@example.org,South Donald,OR,Midwest,2024-03-06,Bronze
C01105,Nathan,Gray,morrisdaniel@example.com,East Robertmouth,MA,South,2022-04-14,Gold
C01106,Jacob,Howard,stevenlopez@example.org,Lambmouth,OR,West,2026-05-01,Silver
C01107,Heather,Simon,qflowers@example.net,Carolynfort,TX,West,2024-11-04,Bronze
C01108,Kevin,Arellano,kathrynsantana@example.net,South Ronaldview,OK,Midwest,2024-11-03,Gold
C01109,Brittany,Martin,sandratanner@example.net,New Karen,DC,Northeast,2024-04-07,Bronze
C01110,Kristina,Brown,parkerkatie@example.com,Fostermouth,AL,South,2022-09-08,Silver
C01111,James,Jackson,christopher33@example.com,Lake Johnside,PR,South,2024-08-12,Silver
C01112,Adam,Moore,ruizgloria@example.net,South Elizabeth,MP,West,2025-05-16,Silver
C01113,Jasmin,Hines,hugheslucas@example.org,Mejiaport,GU,West,2025-01-16,Bronze
C01114,Candice,Ferguson,tracy90@example.org,Port Joe,MN,South,2024-04-27,Silver
C01115,Walter,Smith,pmelendez@example.org,South Jacob,IL,West,2024-01-01,Silver
C01116,Ryan,Morgan,ronaldmitchell@example.com,Johnsonchester,HI,Midwest,2022-10-28,Silver
C01117,Raymond,Holmes,marshallchristopher@example.net,Lake Michelletown,GA,Midwest,2024-02-23,Bronze
C01118,David,Hunter,psmith@example.net,Hendersonton,ME,Midwest,2025-01-17,Platinum
C01119,Jonathan,Walters,xshaw@example.com,Meganstad,DE,Northeast,2022-12-14,Silver
C01120,Tina,Schmidt,fberg@example.org,West Stacyshire,KS,South,2023-02-10,Bronze
C01121,Zachary,Mendez,dgraham@example.com,North Mirandamouth,MN,South,2021-11-09,Gold
C01122,Pamela,Parks,ronald40@example.net,Guystad,MT,Midwest,2021-07-31,Silver
C01123,Sean,Evans,larsonmichael@example.org,Wrightland,ND,South,2022-03-27,Bronze
C01124,David,Thomas,rjordan@example.com,Barkerbury,PW,Midwest,2025-11-19,Bronze
C01125,Ashley,Williams,nathan29@example.net,South Williamland,MA,Midwest,2024-01-01,Platinum
C01126,Roberto,Johnson,jennifer16@example.org,New Jose,ME,Northeast,2025-10-21,Bronze
C01127,Amber,Leon,brooksthomas@example.com,Julieburgh,KY,Northeast,2025-09-12,Silver
C01128,Emily,Jacobs,erikanelson@example.com,North Kimberly,TN,West,2022-07-15,Bronze
C01129,Joshua,Ford,colton30@example.net,Jeffreyport,VA,West,2025-05-08,Gold
C01130,Brianna,Walters,amber78@example.org,Matthewstad,GU,South,2025-03-18,Platinum
C01131,Edward,Dickerson,sclark@example.org,Scottton,TN,West,2026-04-17,Bronze
C01132,Tammy,Welch,christopher85@example.com,Karenmouth,TX,South,2025-05-29,Bronze
C01133,Anthony,Weber,claudiacunningham@example.com,Port Teresaside,WA,West,2025-08-09,Silver
C01134,Veronica,Brooks,nicholasrush@example.org,South Jefferyville,OK,Northeast,2023-11-22,Bronze
C01135,Gregory,Moore,wpierce@example.org,Lesterview,MD,South,2024-07-09,Silver
C01136,Crystal,Beck,wayne86@example.org,Simpsonmouth,LA,West,2025-04-03,Bronze
C01137,Eric,Marks,iroberts@example.com,Douglasville,MS,South,2024-12-26,Bronze
C01138,Terri,Jenkins,montgomerydillon@example.net,New Ashleychester,AK,West,2024-03-12,Silver
C01139,Chelsea,Jackson,xcohen@example.org,Arnoldborough,PR,South,2022-10-21,Bronze
C01140,Stephen,Sharp,gregorygiles@example.org,Davidland,MH,Northeast,2021-09-10,Bronze
C01141,Jamie,Murray,gabrielawallace@example.org,South Vincent,DE,South,2024-04-01,Bronze
C01142,Monica,Stout,stevenrivers@example.org,Lake Ericahaven,NJ,Midwest,2024-09-16,Gold
C01143,Chad,Butler,nicole81@example.net,South Timothyton,LA,West,2024-10-26,Platinum
C01144,Maria,Hardy,coxjennifer@example.net,Pattersonville,CT,South,2022-09-03,Silver
C01145,Melanie,Chang,bowenmichael@example.net,Donaldbury,WY,Northeast,2025-07-15,Gold
C01146,Jason,Davis,missing_email@example.com,South Rachelfort,WV,Midwest,2023-07-07,Bronze
C01147,Katherine,Peterson,crivera@example.net,Ashleyton,WV,West,2022-08-16,Silver
C01148,Earl,Roberts,nicoleelliott@example.net,Kristopherburgh,OK,South,2024-01-09,Bronze
C01149,Thomas,Gonzales,eric22@example.net,Micheleview,SC,West,2023-05-16,Silver
C01150,Anthony,Lewis,eddie04@example.com,Woodsburgh,MI,Northeast,2022-10-04,Silver
C01151,Brenda,Mason,nicholas72@example.net,Thompsonfurt,AL,Midwest,2021-12-25,Gold
C01152,Matthew,Parker,edwardfranklin@example.net,Lake Jamesfort,NH,Midwest,2026-04-11,Bronze
C01153,Roberta,Escobar,judithcox@example.org,Simsmouth,NY,West,2022-01-01,Platinum
C01154,Joseph,Nixon,wallerbrian@example.net,East Jonathan,WA,Midwest,2022-12-26,Bronze
C01155,Hannah,Curtis,jeremylove@example.org,New Josephview,CO,West,2023-01-18,Platinum
C01156,Jessica,Lowery,alexandrabrown@example.org,New Kathleen,NJ,West,2025-05-19,Bronze
C01157,Corey,Keith,florescynthia@example.org,Wilsonland,NJ,West,2023-02-10,Bronze
C01158,Cory,Lawrence,aevans@example.net,Callahanville,VA,Midwest,2025-03-13,Bronze
